theta0,theta1,theta2,cost
-0.014933052055083064,0.03879541345596073,0.11248894112593588,97.57994898501235
-0.011838509412221275,0.041087899036875326,0.10933956509396678,4.76337881481177
-0.015497082881169426,0.05620589699239161,0.1137988957166657,6.433316014179915
-0.01214801184808364,0.06466858373627887,0.10699720541017364,5.479784989670077
-0.008686914493184863,0.08701394629522993,0.10054845435373398,5.449475307238655
-0.0035253170059185556,0.11129252580472253,0.10942058437494488,12.635298126565969
-0.0019522323047049953,0.11039921166908101,0.10926465240073067,1.2340030144481169
-0.018404376537927356,0.01346387616623973,0.31865431217684154,87.11485238765893
-0.018825414940472154,0.015003169831949797,0.3181393818724419,0.08584711699830741
-0.010011997924505302,0.030608244771957772,0.3409679903765283,38.00038696462289
0.002588275592538783,0.07988670445230606,0.3621713461789516,76.37577202737985
-0.0018330764871674291,0.05202811333927068,0.3941267189784522,8.041806944980298
-0.007615401359779572,0.08402016176695976,0.41553204854409814,15.236854480082226
-0.018382308371893134,0.1622580212874689,0.45367359498542226,50.52645968322291
-0.019862125144864073,0.16211637904461532,0.45803289353800847,1.0738181850526465
-0.025145365038631726,0.16624572809591417,0.4890623855000893,12.966711709966187
-0.032808058132432344,0.16804247044466447,0.546230527684012,26.12272600103482
-0.022697588573674744,0.16944354373728662,0.6012706774313811,48.02522495455672
-0.029204433586404007,0.1901958374946007,0.623085697880208,20.231257328354502
-0.01828151671234814,0.2924586943892765,0.6215319607150908,49.54468717203159
-0.01979588757420978,0.2865696893262051,0.6282116492958623,1.06651905748779
-0.011940472311409172,0.2915546722207466,0.6383066023615224,30.66559659833989
-0.0055812987037768295,0.29405418697149127,0.6368731921222954,20.170832532146605
-0.005477175830900153,0.29435938891567254,0.6365548740907956,0.005217414283751262
0.006201550621432518,0.31358292735821713,0.6837059284039403,65.4944714256015
0.01720395651689719,0.307568408090271,0.7415078653314048,57.07872476143614
0.022739714927565637,0.3222922391500293,0.7510496843756351,14.98569779317685
0.017942141290329294,0.323440676262866,0.7791375143817946,10.709462294474925
0.019736907505149545,0.3270170566712787,0.7768685742537854,1.589502609656516
0.02142892521734864,0.3358196951169353,0.7681698747207941,1.2796963405933177
0.025466552104343756,0.37820015563466913,0.7522978837620385,6.217589055822339
0.032464117369918506,0.4173205140395917,0.7358376919823386,22.667612896806578
0.03554707788476744,0.434584806375407,0.7320655688596878,4.435980671068449
0.0350924533577975,0.43411632645924414,0.7342996485925923,0.09799545568157493
0.037707753988386244,0.44395042459295003,0.7343813914533236,3.3171266582973216
0.03750061089964734,0.4429813428481031,0.7353334695609725,0.019607207141932627
0.03761937498979562,0.44341701195143274,0.7350274293376935,0.006758020428474701
0.05087356996820074,0.45712467543468005,0.8472658424428355,75.35393350147359
0.04779097252459985,0.4558067222608024,0.8579451471115758,4.626742483093735
0.0552928383670576,0.43808432574807654,0.8926328344633964,26.58739836152032
0.07510557309704191,0.5791726314689155,1.0831364584933927,143.7612200078894
0.08226902868153535,0.5661714944297158,1.1041933786949778,24.998101992285502
0.07870497074649124,0.5763581636077334,1.1146133426456264,6.12820163383141
0.07847816601183792,0.5738379209882963,1.116561411450324,0.016533036630088132
0.08302035738091088,0.5876366997528206,1.1095637430932117,10.057384392791242
0.08967929466193332,0.6115291085272087,1.1392662614737932,20.698578988742614
0.09671375716783115,0.6092021071147395,1.1645608088051007,24.051995267683335
0.10232283214392025,0.6576666618085003,1.1442670578024592,13.062644681536364
0.10623462408150867,0.643316146264474,1.137804383193396,7.390312713914006
0.11076342225536527,0.6328477833104287,1.1489875387607784,10.00143403179866
0.10852594333859193,0.6367025280214663,1.160080132449414,2.362284728581991
0.11125833309451155,0.6524588836309356,1.147862848882356,3.338970537510649
0.10796081657583821,0.6493916762377457,1.170188275926788,4.930473491959049
0.10578084278171988,0.6611880995889834,1.170742412364351,2.234116120012527
0.11613604629114752,0.6775694286298718,1.237900582100823,48.84062923914599
0.11627383040723115,0.6780113176125804,1.237187665270648,0.00878347885758277
0.12003984049115335,0.6984225180666681,1.2453701374542254,6.602397616710599
0.13071341955856333,0.7333869974247051,1.3184708290903864,50.47834332153616
0.13140614590297028,0.7377094742982718,1.315165726219973,0.21079073816789815
0.13292861621426966,0.7398789149323864,1.313407302564303,1.1488635585121978
0.1333164410615986,0.7422259851534339,1.310071614897523,0.05935477674767521
0.13735862016740463,0.7547665600368139,1.3262244672664054,7.740863834200409
0.13881480623183012,0.7596751479441567,1.3217048550528192,1.0141102792004302
0.13837565222076825,0.7582214892770471,1.3250872776816331,0.08317129363986318
0.14382480837962108,0.771456531837446,1.321282870386356,14.62812831797283
0.15015746077149497,0.8350711338091328,1.310619714895286,16.07062193876995
0.15428670120123897,0.8713547779491909,1.3061968539877162,7.2258888202157765
0.1552135082086318,0.8725981627532543,1.3009556247300302,0.4001296952965707
0.1580907185932077,0.876253451274885,1.2871861861574472,3.930627933453388
0.162216774640921,0.8920745849529182,1.2888970277396796,8.244054837458597
