theta0,theta1,theta2,cost
0.003998635140897391,0.028007955989556924,0.02806377673322346,48.500814974964314
0.00793730429560827,0.05538777815160699,0.05573761271970476,46.98364925137943
0.011817562848311156,0.08215418384280061,0.08302620366810787,45.520805667101484
0.01564092513426838,0.10832153179336176,0.10993421107021031,44.110235265845304
0.019408865523709178,0.1339038310963969,0.1364662616650986,42.74997100784095
0.023122819477091456,0.15891474996752433,0.16262694694058918,41.43812429142669
0.02678418457249763,0.18336762428076975,0.18842082267052135,40.17288163087188
0.030394321505900476,0.2072754658865118,0.2138524084866118,38.952501482900715
0.03395455506501568,0.23065097071711552,0.23892618748360012,37.77531121508564
0.03746617507743818,0.2535065266857413,0.2636466058564516,36.63970420940244
0.04093043733374192,0.27585422138367677,0.2880180725684268,35.544137094639915
0.044348564486203626,0.29770584958139734,0.31204495904886,34.48712710161168
0.04772174692379466,0.3190729205384258,0.33573159891952503,33.46724953557202
0.051051143624067624,0.33996666512693186,0.3590822877485065,32.483135360199434
0.054337882982547735,0.3603980427738795,0.38210128283052114,31.533468888166198
0.05758306362022299,0.38037774822640935,0.40479280299267384,30.61698557320333
0.06078775516971177,0.3999162181450165,0.4271610284246602,29.732469899063904
0.0639529990406705,0.4190236375289702,0.4492101005324616,28.87875336086665
0.06707980916499008,0.43770994597830265,0.4709441218146061,28.05471253458035
0.0701691727223143,0.4559848437965823,0.49236715576010104,27.259267230608376
0.07322205084640028,0.47385779793857824,0.5134832267671694,26.49137872758735
0.07623937931282673,0.49133804780681584,0.534296320081949,25.750048082758966
0.07922206920854248,0.5084346109009155,0.554810381756344,25.034314515402478
0.0821710075837349,0.5251562883235122,0.5750293186242397,24.34325385999009
0.08508705808648517,0.5415116701464487,0.5949569982953207,23.675977085908954
0.08797106158066478,0.5575091406408409,0.6145972491657543,23.031628880713324
0.09082383674751596,0.5731568833745225,0.6339538604450273,22.409386294046968
0.09364618067134689,0.5884628861802822,0.6530305821982445,21.80845743946341
0.09643886940976108,0.6034349459982186,0.6718311254032217,21.22808025156338
0.09920265854882936,0.6180806735954527,0.6903591620217291,20.667521295942226
0.10193828374360217,0.6324074981663527,0.7086183250842589,20.12607462958139
0.10464646124434925,0.6464226718163429,0.726612208787712,19.60306070941303
0.10732788840890348,0.660133273932292,0.7443443686054226,19.097825346921265
0.10998324420147608,0.6735462154423939,0.7618183214089524,18.609738706710704
0.11261318967830021,0.6866682429683819,0.7790375456011108,18.138194347091112
0.11521836846045082,0.6995059428728423,0.7960054812596722,17.68260830081659
0.11779940719417951,0.7120657452043201,0.8127255302912796,17.242418194184822
0.12035691599909404,0.7243539275428434,0.8292010565950422,16.81708240282168
0.1228914889045032,0.7363766187484205,0.8454353862353499,16.40607924251169
0.1254037042742402,0.7481398026149992,0.8614318076234447,16.008906193554385
0.12789412522026797,0.7596493214323167,0.8771935717073036,15.625079157147873
0.13036330000536356,0.7709108794579975,0.892723892169404,15.254131742424466
0.13281176243516904,0.7819300463022054,0.9080259456319558,14.895614582779341
0.13524003223989048,0.7927122602270863,0.9231028718692018,14.549094680226059
0.13764861544591803,0.8032628313631887,0.9379577740263959,14.214154776554757
0.14003800473763328,0.8135869448449861,0.9525937188450889,13.89039275012595
0.14240867980966293,0.8236896638675749,0.9670137368943608,13.577421037213329
0.14476110770983136,0.8335759326665638,0.9812208228076503,13.274866076802311
0.14709574317305732,0.8432505794231214,0.9952179355248489,12.982367777860649
0.14941302894643424,0.8527183190960965,1.0090079985393325,12.699579008102855
