theta0,theta1,theta2,cost
0.24854122343489932,1.1369879344689109,1.483123357847597,6.024986791988835
0.2503435994335141,1.140238591552527,1.4896836013621755,5.776535425455251
0.2521471490749937,1.1434747363361328,1.4960602794648903,5.826163389091314
0.25394295770335934,1.1465589577485125,1.5023661825834882,5.802051445197709
0.2557747653955144,1.149670321799064,1.508441847251649,5.783421140669254
0.2575905007049611,1.152663669315892,1.5143905646519236,5.676266788154991
0.25934917041783606,1.15554711093824,1.5202872090261097,5.5315957614809435
0.26117478573188774,1.158282089573594,1.5261000072851396,5.66433168994701
0.26302512721776977,1.1612567944253693,1.5318969737367247,5.630983319849757
0.2648041943010514,1.1640596477015794,1.5374475366244258,5.431441880655303
0.26658035219433346,1.1669012760253101,1.5429674346557773,5.447349563267624
0.2683435316987854,1.1694554145623957,1.5484895468361966,5.447704192469843
0.2701384972759011,1.172167924914892,1.5538115143377118,5.374120167747884
0.271936996947419,1.1746494010482007,1.5593661649955772,5.47519595110201
0.2736871444144889,1.1771618000312605,1.5647186651322942,5.298526445453571
0.275433872504539,1.17941773723212,1.570102047051351,5.297685079926013
0.27720923315306845,1.1819229510313767,1.5752100900062105,5.26639467457848
0.27898477098143737,1.184433398507623,1.580379276266356,5.240013885711074
0.2807907376316219,1.186788600182816,1.5853035573725003,5.242567960441845
0.2824682464520571,1.1888489622041434,1.5902239508172304,5.065215769463723
0.2842215995585078,1.1911844353685748,1.5947395549110677,5.046491775971054
0.28594247919320964,1.1934155775789557,1.5998368771243405,5.09996153884702
0.2877448364736924,1.1958661522350804,1.604571449241045,5.137141812543097
0.28946709274019,1.1980232074972235,1.6091939715623471,4.989406713903722
0.29125109596618487,1.2000531545416806,1.613677493803164,5.070538940244118
0.292984380183743,1.2021627469913818,1.618289643839444,5.003492484250716
0.294700798807189,1.2040586182012063,1.6226694578791614,4.946233147797053
0.29638409924445475,1.206003486190196,1.6271758796751759,4.922220165291206
0.2981188109438692,1.2082230367107893,1.6314021724948575,4.935306299897485
0.29980892732621606,1.2098102811930034,1.6357776782752058,4.798374602682034
0.3014932076096449,1.211601461744504,1.6399811688014225,4.876100778623948
0.30321867275925046,1.213182794638115,1.6440279005914218,4.813747686624119
0.3049106769695324,1.2149454965599025,1.6481636786345668,4.78475458982314
0.3065985281074591,1.2166347542996243,1.652046329433711,4.69987821691526
0.308300779588745,1.2182883413348944,1.6557983861885663,4.7584638978135825
0.3100103121247575,1.220009016952734,1.6597336520454258,4.80912490478579
0.31172475229827407,1.2214287602566927,1.6637098484978154,4.839449758421103
0.3134137359846159,1.2228339922490887,1.6673790335949337,4.740710235287135
0.31505427675553305,1.2242097924584723,1.6709113579879338,4.58932336557948
0.31669910860148,1.2258456691187616,1.6747300354540324,4.628605878710911
0.3184128037163287,1.2270637345514424,1.678392171212228,4.78683180079617
0.3200800204215442,1.2283880906557734,1.6818577355971427,4.676570818876465
0.3217888938294433,1.2298334481493058,1.6854504463630393,4.674303283816186
0.3234399524194484,1.2310948838676479,1.688618571578812,4.557635995193033
0.3251033180648468,1.2323850965570473,1.6920428404142636,4.518914132561424
0.32675064656227726,1.2336186231029618,1.695274652528333,4.493322768638677
0.3283815508776343,1.234657867293021,1.6983188217634646,4.540350679788674
0.33009051358699404,1.2360052221996236,1.7013632603285929,4.647860035527892
0.3317220230587847,1.2369753527058733,1.7044340073119328,4.512909918859325
0.33337997670514274,1.238149917141931,1.7074157679229818,4.488830876136463
0.33502183459574897,1.2392586741906253,1.710313663357142,4.464132627379779
0.3366382923310566,1.2402590258016448,1.7135335267595773,4.507397702390402
0.33836180932217447,1.241496847468216,1.7165118348765083,4.620960277609935
0.3399809717445142,1.2426733762689177,1.719355681657451,4.409756758979039
0.34160195662957005,1.2438078920373377,1.7223310086085477,4.447511226254997
0.3432093404649734,1.2447877305685144,1.7252124381109573,4.41458421555627
0.34483915109651997,1.245771333050593,1.7277312779542815,4.336175211000116
0.3464877674837789,1.2469587299524263,1.7300064983116703,4.348950985209314
0.34816762820054126,1.2481005401650889,1.7328499768548475,4.487100525194102
0.3497938088168254,1.2488224539449988,1.7355584480922333,4.389819021060293
0.3514733641598035,1.2497312711270174,1.738099718097832,4.460938181993255
0.3531048168540298,1.2506364391105032,1.7405513656130256,4.38727256129904
0.3547224531458341,1.2513452469730841,1.742871187377989,4.375123033184957
0.35633131106012395,1.2522352530312526,1.745317991320165,4.363961421193218
0.3579702094700735,1.2530831065957562,1.7480530750473113,4.420560840676965
0.3596153027494479,1.2541887887493062,1.7502856944772403,4.36955001445338
0.36122963786575174,1.2552536373421486,1.7524173049696932,4.209634202614674
0.36284957107520965,1.2559373070495992,1.7547461879525497,4.368503984505153
0.3644589124159522,1.256626180280384,1.7571243356251594,4.3020471846375745
0.36608835782546767,1.2574790599051822,1.7594106651091839,4.322244921821475
0.3677332022006884,1.2583096036595771,1.761684871329754,4.345387676431291
0.3693661534841155,1.258989464936397,1.7637105759309128,4.272028313269663
0.37100229048727706,1.2596964052506257,1.7658744219427411,4.354781601092639
0.37264393310586774,1.2604479956165897,1.7680223554207624,4.372573386897945
0.3742391448321843,1.2609668728854717,1.7701568166822237,4.257875625511601
0.3758192405349553,1.2616797268502142,1.772279775905272,4.242794613008746
0.37744010350939694,1.262250359647207,1.774470349139067,4.317115061245254
0.3790237086540575,1.2630017708407706,1.7763769817243407,4.175461246043132
0.38062231203328234,1.2635601843848936,1.7781145282966053,4.2020744053013726
0.38224965576996245,1.26415787643865,1.780102503074998,4.255519537819227
0.3838378558262471,1.2646792523692674,1.7820611644857707,4.220750155768708
0.38543297478519334,1.2653763903179,1.7840661429613072,4.204209803009542
0.38703606061330237,1.2661739407662924,1.7858208813049716,4.103445185225454
0.38862860974030816,1.2667475909798365,1.7875894769297127,4.159988739003064
0.3902026427362314,1.2672073400586623,1.7893191594456983,4.229063345195995
0.39178857914552495,1.2679007933709088,1.7909750983370465,4.158784907373604
0.3933807340072429,1.2683242289289345,1.792849171056264,4.219746961300952
0.3949907640508679,1.2688095112225548,1.7946182181306285,4.190002317081826
0.3965982411184582,1.2693590596457713,1.7962008125110847,4.258958364662715
0.39819213084340616,1.270022514505979,1.7976833577994513,4.090901040660682
0.39975711281257253,1.2701287700138184,1.7996129729934078,4.239331088367093
0.40133600987990853,1.270553297456815,1.8013263584770827,4.13911014511463
0.40294000582290335,1.2709335039008007,1.8028628247566532,4.231449943139905
0.40452300939094615,1.2710411564460613,1.8045298185436591,4.184071138118845
0.40615464009950963,1.2714918828851598,1.8060436089016527,4.209538996650738
0.4077607103826608,1.2719293878370443,1.8075266310234657,4.19955099898208
0.4093636755425542,1.2724486929976182,1.8090656112298316,4.137786013976286
0.41096642481710755,1.272759491613674,1.8106186283149872,4.216303194608335
0.4125461983863084,1.2730575403800657,1.81210435718816,4.138186533328528
0.41414185668303877,1.273560163487012,1.8135783708967446,4.164091968391129
0.41570078885073564,1.273935549961937,1.8151040263459985,4.130405280899292
0.41724775748458226,1.2742635251844614,1.8165505987400625,3.9743343394028714
0.4187970797551175,1.274546395532541,1.8179269300128338,4.093042869704117
0.42035412341414136,1.2748846111322967,1.8192824860582455,4.113135206999247
0.4219518602701281,1.2751759777847038,1.820595922150234,4.154090103639413
0.42353018726735037,1.2753928476920142,1.8218332218145654,4.114458582647087
0.4250792646583726,1.2757588419152337,1.8230422781013556,4.007299905337144
0.4266806659349766,1.2760280417298948,1.8244011894415306,4.153954891812042
0.428304014313592,1.2764088701034333,1.8256657122169262,4.133910327289589
0.4298785205002856,1.276724545971054,1.8266787209483506,4.048578285527814
0.43144887669671717,1.2771573268180159,1.827762588237648,4.06923845891464
0.43299966197933815,1.277297865815609,1.8289620480714632,4.104803792224274
0.43458004831931085,1.2776674358235074,1.8300584349020856,4.06474387359018
0.43616351569434836,1.2778161183614092,1.8314146535264986,4.139424481536242
0.4377243811210679,1.2781811819644808,1.8325695599124927,4.026901453076952
0.4392654327566496,1.2783289729150655,1.8338182212612273,4.051315953225185
0.4408539344882739,1.2787029921243591,1.834883789436232,4.0658720612177035
0.4424250741109664,1.2790937543824445,1.8360729821756416,4.032119857935371
0.4440284433706286,1.279353377252599,1.8371014312722889,4.108283465242422
0.445528595880331,1.2793719776593944,1.8381279419272987,3.9886695591441197
0.4471017267204976,1.2796105740262242,1.8388716344102038,4.032499085296399
0.44861621424251097,1.2797641762379388,1.8402181111054063,3.9740163431876976
0.45021130333729614,1.2801736179236283,1.841316714313703,4.063756244933961
0.4517469952554753,1.2803760949365735,1.8423324326019581,3.983225273843148
0.453358978892729,1.2806110180694317,1.8432022766960496,4.101493398472309
0.4549125190149625,1.2809028138346665,1.8442859773540314,4.011538965584805
0.45645887299474663,1.2810242131293532,1.845206698669799,4.02598454134591
0.4579711446922912,1.2812414246392299,1.8463462774424775,3.9754462556683126
0.459540065543331,1.281731412452662,1.8471887046327002,4.0332100591157625
0.4610590458074931,1.2816241059906217,1.8482322240383808,3.921240415776249
0.46258101465948015,1.28175313022763,1.8492427252115493,4.014979125830859
0.4641492115563306,1.2817833576358326,1.8500370676395972,4.00402385097441
0.4656766069691365,1.2820331768036908,1.85104220928373,3.9466506959497463
0.46719380474735644,1.282071612740953,1.851849570793587,3.926220598076405
0.46874573913971795,1.282169963695709,1.8526031438268566,4.0063111120840444
0.4702942952501773,1.282367845597077,1.8535424367513658,4.024709980665587
0.4718414626408282,1.2823265353970843,1.8545272994466295,4.07159218692608
0.4733785531753697,1.282260298959876,1.8553051999806527,4.032571131462107
0.4748759172832362,1.2822466143730114,1.8560268301258604,3.9123458351648086
0.47636332923781705,1.2824698552994869,1.856924868765796,3.904544796200111
0.47794010571702417,1.282397323908169,1.857728726020424,4.099449957028254
0.4794783575047248,1.2824882868205523,1.8584555645527723,4.019342190445533
0.4810337291939228,1.2826163483845148,1.8593673116721217,3.988379832763916
0.4825484668391551,1.2826441818583614,1.8599415366572976,3.9577517841056173
0.48406496655196546,1.282699405783141,1.8607623224459593,3.8807035863095236
0.4855648698280318,1.2826803457228413,1.8615022319695822,3.889362879779065
0.4870667711207684,1.2825684780633808,1.86207099030535,3.9788857617108984
0.4886411906555384,1.282692163594622,1.862601201745427,4.07056909471758
0.4901407934591401,1.282513649309968,1.863240859417396,3.9573444557987054
0.4916655334893552,1.2825456625931713,1.8638308125634728,3.935917007602973
0.4931778785934366,1.2825571268425104,1.8643933886675879,3.9286427576343925
0.49466482058326955,1.282483909664748,1.865224341123482,3.940827453525772
0.4962449056817425,1.282570640147134,1.865894755948215,4.065564356902257
0.49772715357688435,1.282660575957862,1.8665269909026183,3.888698430120537
0.49921652051970083,1.2827532676884672,1.8672671073905458,3.9141625627399455
0.5006926696591522,1.2826850008975803,1.867925937897823,3.906428408752696
0.5021999562929493,1.2827235700071806,1.8683026758826518,3.8706622866121223
0.5037432146289204,1.2830123120248582,1.8684771009678685,3.9051216683863004
0.5052952316401726,1.2831715921355233,1.86919153049226,3.9723905103997375
0.5067912850365178,1.2829617886225362,1.8698893074795344,3.9110121131184643
0.5083426116649071,1.282945977539739,1.8704186326176482,3.993197680130528
0.5098521387762152,1.2829685010043275,1.8708801543663638,3.9397163562076902
0.5113494829898015,1.2827622085793282,1.8712420270699386,3.9541544049428263
0.5128394139032479,1.2827840071697592,1.871764667155986,3.923187149172097
0.5143491241769437,1.2827575975032022,1.8725601263670215,3.946319971769312
0.5158767933484697,1.2830325054625296,1.8729135325154707,3.946329523536521
0.5173682418889028,1.2832482875115627,1.873188097054344,3.8068663869513224
0.5188792649739831,1.2831429207932086,1.873687497097262,3.9511163742054283
0.5203740603853145,1.2830517094339613,1.8742918076386563,3.8804456138796866
0.5218891225725286,1.283146507989394,1.8747900170048262,3.9074667838931574
0.5234112737705221,1.2832057970420125,1.8753244756677907,3.9311419498467752
0.5249314659797618,1.2831090517361197,1.8756303644216379,3.891632424608785
0.5264542647558202,1.2831053400881907,1.876110598447838,3.9578970291638575
0.5279817985776198,1.2831771243379393,1.8766141905451732,3.9757036062102387
0.5294609346701491,1.2829799532779707,1.8771042515832326,3.87780312514918
0.5309252593098953,1.2829493903632323,1.8776353574653504,3.8621274449568435
0.5324320940851209,1.2828560248450205,1.8782090257753679,3.928966421152118
0.5339046132611803,1.2829310214429395,1.8785573515316323,3.817524914067451
0.5353975112145475,1.2828571468130243,1.8787999988967115,3.860237559363354
0.5369057989261901,1.2827598756281133,1.8792621534377483,3.8891112373795087
0.5383834762256319,1.2826819461539023,1.8797731610576005,3.861250906277943
0.5398696259351188,1.2827891473555404,1.8802929060552065,3.8400488843517597
0.5413553745500677,1.2829408993151825,1.8806496316050614,3.7589735872323162
0.5428382083715665,1.282897954728747,1.881020198933523,3.8204450156914787
0.5443028753806091,1.2827637253091373,1.8814036469171636,3.8967668891009097
0.5457828707982093,1.2828748674679564,1.8816936564419202,3.830125786271559
0.5472683643856311,1.2827249452724194,1.8822187470635097,3.8755985404151536
0.5487712740054272,1.282630252926581,1.8826230744323538,3.854050783267329
0.5502693820287726,1.2826202843638121,1.8829189449850274,3.9368196459387637
0.551757614761663,1.2827470725778767,1.8831583179702631,3.7770532482626633
0.5532182842668512,1.2823547374299753,1.8838203663044901,3.9015052070488085
0.5546913539001375,1.2822826087057095,1.8843093471376784,3.8132206303115814
0.5561937376376382,1.2821804957427763,1.8846009703016369,3.9184845616754824
0.5576719637597427,1.2818020583400398,1.8850278605807138,3.8682118371472174
0.5591991605120458,1.2817657527339263,1.8853509620809286,3.8941897600824635
0.560704641978112,1.2817310676884066,1.8856673188211777,3.890610492847364
0.5621976227312393,1.2817645813968148,1.8860538379922074,3.8259011839062187
0.5636939556896501,1.2816065900690943,1.8864935018572953,3.9046639805315557
0.5651756164554602,1.2814805173707975,1.886866194946646,3.8355638883736023
0.5666709623056353,1.2815585451331277,1.8872078849292149,3.860478199072604
0.5681272637793745,1.2814876524454464,1.8876317115262806,3.8300366893141504
0.5695712323018677,1.2813945913036644,1.888002894235747,3.6819243862504862
0.5710167028927045,1.2812406500182425,1.8883353938385639,3.8055805275365575
0.5724714701366624,1.2811714616271808,1.8886568880042482,3.8261037876132535
0.5739673657257888,1.281046171128498,1.8889817458266374,3.8634327921387785
0.575442656989365,1.2808531033112154,1.8892387260583414,3.832973548966014
0.576894548500517,1.2808506495565992,1.8894713123815776,3.731598599058347
0.5783937709913882,1.2807628146940437,1.8898967696907505,3.8608987983341905
0.5799145012050273,1.2807575290135425,1.890218865771136,3.8445134089144926
0.5813915536295109,1.2807008481869744,1.8902931830700513,3.783000971706031
0.5828639030406083,1.280771155892518,1.8904575808649025,3.799646848628882
0.5843146732443588,1.280550465227422,1.8907596463008447,3.8322472910260688
0.5857949335186717,1.2805698021202085,1.8909755044756638,3.793591199617649
0.587275917183086,1.2803721395439738,1.8914569583756613,3.8537192204244124
0.5887401761572677,1.2804107161257055,1.8917422522611085,3.7562473108586714
0.5901812829248758,1.2802425316585817,1.8921243538604315,3.7796070937160753
0.5916736461543723,1.28029738898601,1.8923531891629448,3.79675628772199
0.5931453474198922,1.2803646448976387,1.8927130594905524,3.7595062059515163
0.5946472512479654,1.2803125958030401,1.8929289250674468,3.8402806834806973
0.596052506849278,1.280025843458207,1.893152006595483,3.7363030718472365
0.5975303479782325,1.279951419846886,1.8931205148709778,3.7841182208869526
0.5989439844472944,1.2797865670315856,1.8936860692408573,3.7036913040558854
0.600436367945155,1.2798797824753159,1.8940292120447293,3.7946952234061406
0.6018741708925004,1.2797854171660648,1.8942987854538975,3.7272929242663246
0.6033895377006216,1.2797515749825017,1.8944191108383222,3.8421666029197987
0.6048455534189038,1.2797642912254528,1.8947716081202906,3.750547607644771
0.6062965054470513,1.279618020319377,1.894977327217927,3.7739163873355057
0.6077144310752352,1.2795753136813435,1.895418141941539,3.7181302700099836
0.609188552218968,1.2797967926515368,1.8955648704248171,3.7828554599317474
0.6106107759565895,1.2794356478995315,1.8959167670828254,3.6680853645979203
0.6120381537771162,1.2793114640148833,1.8962708644356443,3.7630780385166096
0.6135106610254448,1.2791072866749722,1.8963923021811655,3.7559119304702606
0.614942491934722,1.2791237621265317,1.8967456657705004,3.69574558065005
0.6163624470274889,1.278907108936264,1.896919769040564,3.6851817167703005
0.617820778106133,1.2787666257358092,1.8970628289828146,3.762334829864572
0.619273551999926,1.2787263787611225,1.8973850882176666,3.7743190768813584
0.6207227714977035,1.2784593815123824,1.8977457545324947,3.8193927452724195
0.6221659929548656,1.2781679527953975,1.8979307491704867,3.7899819143066513
0.6235712122328623,1.2779440908910398,1.8980766530517343,3.678149624364616
0.6249643911895338,1.2779399154869497,1.898370295692002,3.666830802077588
0.6264484439663822,1.2776742437531154,1.8985856542101816,3.8509556329949595
0.6278964789141099,1.2775800518476306,1.8987516168712026,3.78011728984619
0.6293564668971455,1.2775065665042296,1.8991070640669023,3.74021295662831
0.6307791966921936,1.2773430241417691,1.8991508984919372,3.7278473241716603
0.6322014310776715,1.277210310546932,1.899431081801926,3.6419615783834236
0.6336069277111898,1.276993805279432,1.8996590118568346,3.655525620390036
0.6350186844549321,1.2767084578159484,1.8997213663611814,3.7505551185652797
0.6365006270578871,1.2766417775473176,1.8997410408950968,3.834858780226713
0.6379088107978366,1.2762898024013603,1.8998829791409024,3.7268140559084335
0.639341748374712,1.2761496235627416,1.8999828402333914,3.7050055250281573
0.6407623230992916,1.275988131711754,1.9000702080919734,3.7004030504990197
0.6421584873114815,1.2757531402460909,1.9004083679044979,3.706992871366974
0.6436429059544142,1.275656384261122,1.900605827174744,3.824963796281779
0.6450336229605791,1.2755708382087931,1.9007843524623091,3.663536282030154
0.6464318538353371,1.2754945199932857,1.9010662293158496,3.6847646067602664
0.647816542453927,1.2752570168098178,1.9012708787225907,3.680745870459572
0.6492335434112926,1.2751461044261212,1.9012093165988246,3.6504128231161714
0.6506905561199132,1.2752933039558176,1.900963956657015,3.6876605247547736
0.6521513605532296,1.2752955387394478,1.9012424631723324,3.736251256727853
0.6535549834515424,1.2749400733521319,1.9015252202968196,3.6807449973158817
0.6550146521504414,1.2747797468876174,1.9016396876292745,3.7618709070123764
0.6564346200332456,1.2746624542786322,1.9016922279188961,3.7169247967778403
0.6578419172233966,1.2743114864888898,1.901658424165102,3.7342114028867917
0.6592424298380468,1.274197105288267,1.901789017427691,3.7016473124731806
0.660660962141738,1.2740242352979751,1.90218195111411,3.7139846358511193
0.6620998560637927,1.274160154856582,1.9021531795153934,3.72673654640824
0.6635010022398051,1.2742351921307504,1.9020480209845942,3.5945631537923433
0.6649237471258691,1.2740069939650533,1.9021799467723985,3.7265917751270705
0.6663288977699994,1.2738018721646736,1.9024222575875165,3.655800749040931
0.6677552866878498,1.2737786749546727,1.9025531322799327,3.6847885505797975
0.6691867820777706,1.2737167295516447,1.9027258573585546,3.706415221523237
0.67061689889535,1.2734970890177242,1.902687577517794,3.671741967295028
0.6720503722468929,1.2733796806855238,1.902822952402652,3.734104629020385
0.673487644321141,1.2733400680909739,1.9029882942473426,3.7515890870206117
0.6748776282357555,1.2730345991394614,1.9031385025532053,3.658568342605448
0.6762532840557289,1.2728822434586295,1.9033475825390076,3.645558542095237
0.6776704903750781,1.2726888089248916,1.9035849535221652,3.705127499983834
0.6790549034105737,1.2726540165203102,1.9036163082535897,3.6058191406320446
0.6804601163616042,1.2724820705576345,1.9035578161874729,3.6466213856774465
0.6818777616255275,1.2722771896987473,1.9037048257896745,3.6682045941771158
0.6832661026868213,1.2721031273039127,1.9039181293002163,3.643777809523702
0.6846637908393723,1.272115031545261,1.9041306358306567,3.6234192231706777
0.6860589736324414,1.272158330944149,1.9042010925097923,3.5467550253250857
0.687453121066948,1.2720147698812805,1.9042892530999367,3.6062478362947834
0.6888300326197693,1.2717842144562665,1.9043988217337409,3.6839269608614544
0.6902232096532211,1.2718002015739815,1.9044122521914482,3.6200537046703354
0.6916210012345962,1.2715630582826698,1.9046629583754504,3.656841889663216
0.6930354040424105,1.2713768053195564,1.9047911188341828,3.636324810955916
0.6944449837735047,1.2712769978954164,1.9048239343552573,3.7231545730653584
0.6958455280014839,1.2713198102612178,1.9048120512631546,3.567602017906905
0.6972183334652421,1.2708594352866274,1.90521178262236,3.6814703296306313
0.6986033014044217,1.2707076338324497,1.9054486783783777,3.598806596206458
0.7000180232334404,1.2705276830018188,1.9054872482363572,3.703775683731698
0.7014082226099657,1.2700825155198383,1.9056564200090138,3.6512641305259983
0.7028467122978749,1.2699682364348028,1.9057380138958953,3.6763431890217255
0.7042662008958266,1.269861027665469,1.905817851594789,3.675986697302757
0.7056705246977301,1.2698150467981741,1.905962407836604,3.612888913596502
0.7070780118845353,1.2695834970616315,1.9061738888323105,3.687922056981576
0.7084725437388067,1.2693972595110956,1.9063220772055736,3.622708707353065
0.7098805683729594,1.2694113246341592,1.9064309239928234,3.648993119562517
0.7112501295867131,1.2692668882461953,1.9066287745762498,3.620776937441035
0.7126075372138199,1.269110627161605,1.9067744700666855,3.475363273555997
0.713965855667391,1.2688867731228608,1.906892710932695,3.598821653035092
